,admissions,answerurl,belong,central,city_id,city_name,code_enroll,county_id,county_name,department,doublehigh,dual_class,dual_class_name,f211,f985,is_logo,is_recruitment,is_top,level,level_name,name,nature,nature_name,province_id,province_name,rank,rank_type,school_id,school_type,special,type,type_name,view_month,view_month_number,view_total,view_total_number,view_week,view_week_number,view_year
1231,2,https://answer.eol.cn/fillmess/index?id=2171&source=zsgk_app,福建省教育厅,2,3501,福州市,1346800,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,阳光学院,36001,民办,35,福建,,,1889,6000,[],5000,综合类,2.7w,27474,83w,830007,825,825,0
1232,2,https://answer.eol.cn/fillmess/index?id=2199&source=zsgk_app,河南省,2,4108,焦作市,1152200,410802,解放区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,焦作大学,36000,公办,41,河南,,,1923,6001,[],5000,综合类,3.2w,31941,82.4w,824443,834,834,0
1233,2,https://answer.eol.cn/fillmess/index?id=2321&source=zsgk_app,广东省教育厅,2,4401,广州市,1266800,440111,白云区,2,0,38003,,2,2,1,1,2,2001,普通本科,广州理工学院,36001,民办,44,广东,,,2058,6000,[],5000,综合类,2.2w,22038,82.2w,822058,3042,3042,0
1234,2,,武警总部,2,6101,西安市,9999999,610102,新城区,2,0,38003,,2,2,1,1,2,2001,普通本科,武警工程大学,36000,公办,61,陕西,,,1213,6000,[],5011,军事类,2137,2137,74.7w,746869,286,286,0
1235,2,https://answer.eol.cn/fillmess/index?id=2268&source=zsgk_app,湖南省,2,4302,株洲市,1230200,0,,2,77003,38003,,2,2,1,1,2,2002,专科（高职）,湖南铁道职业技术学院,36000,公办,43,湖南,,,1998,6001,[],5000,综合类,1.9w,19200,79.8w,797989,1872,1872,0
1236,2,,天津市教委,2,1201,天津市,1366000,120111,西青区,2,0,38003,,2,2,1,1,2,2001,普通本科,天津商业大学宝德学院,36001,民办,12,天津,,,2298,6000,[],5006,财经类,3037,3037,74.5w,744746,295,295,0
1237,2,https://answer.eol.cn/fillmess/index?id=1324&source=zsgk_app,湖北省,2,4210,荆州市,1295100,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,湖北中医药高等专科学校,36000,公办,42,湖北,,,811,6001,[],5003,医药类,2.2w,22491,80w,800270,3999,3999,0
1238,2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,浙江省教育厅,2,3303,温州市,1363700,330371,温州经济技术开发区,2,0,38003,,2,2,1,1,2,2001,普通本科,温州商学院,36001,民办,33,浙江,,,2398,6000,[],5006,财经类,2w,19854,83.3w,832917,4023,4023,0
1239,2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,江西省,2,3604,九江市,1150500,360403,浔阳区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,九江职业大学,36000,公办,36,江西,,,896,6001,[],5000,综合类,1.9w,18501,80.2w,802217,2697,2697,0
1240,2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,辽宁省教育厅,2,2102,大连市,1320300,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,大连工业大学艺术与信息工程学院,36001,民办,21,辽宁,,,1288,6000,[],5001,理工类,5628,5628,75.9w,759165,339,339,0
1241,2,https://answer.eol.cn/fillmess/index?id=1822&source=zsgk_app,重庆市,2,5001,重庆市,1373500,500118,永川区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,重庆水利电力职业技术学院,36000,公办,50,重庆,,,1484,6001,[],5001,理工类,1.2w,11829,77.6w,775970,1827,1827,0
1242,2,https://answer.eol.cn/fillmess/index?id=1901&source=zsgk_app,重庆市教委,2,5001,重庆市,1423700,500116,江津区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,重庆电讯职业学院,36001,民办,50,重庆,,,1593,6001,[],5001,理工类,1452,1452,73.2w,731873,726,726,0
1243,2,,浙江省教育厅,2,3301,杭州市,1184200,330106,西湖区,2,0,38003,,2,2,1,1,2,2001,普通本科,浙江树人学院,36001,民办,33,浙江,,,1791,6000,[],5000,综合类,6585,6585,76.9w,769091,1426,1426,0
1244,2,,教育部,2,1101,北京市,1004700,110105,朝阳区,1,0,38000,双一流,2,2,1,1,2,2001,普通本科,中央美术学院,36000,公办,11,北京,,,564,6000,[],5009,艺术类,3817,3817,73.6w,736046,467,467,0
1245,2,https://answer.eol.cn/fillmess/index?id=3100&source=zsgk_app,山东省,2,3701,济南市,1433200,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,济南幼儿师范高等专科学校,36000,公办,37,山东,,,2959,6001,[],5004,师范类,1.6w,16029,76.2w,761670,2778,2778,0
1246,2,https://answer.eol.cn/fillmess/index?id=2813&source=zsgk_app,广西壮族自治区教育厅,2,4501,南宁市,1364500,450110,武鸣区,2,0,38003,,2,2,1,1,2,2001,普通本科,南宁理工学院,36001,民办,45,广西,,,2628,6000,[],5001,理工类,2.1w,20997,85.4w,854202,756,756,0
1247,2,,解放军空军,2,6101,西安市,9999999,610111,灞桥区,2,0,38003,,2,2,1,1,2,2001,普通本科,空军工程大学,36000,公办,61,陕西,,,1230,6000,[],5011,军事类,3142,3142,74.1w,740638,540,540,0
1248,2,https://answer.eol.cn/fillmess/index?id=1279&source=zsgk_app,黑龙江省,2,2310,牡丹江市,1104600,231004,爱民区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,牡丹江大学,36000,公办,23,黑龙江,,,766,6001,[],5000,综合类,2.3w,22695,78.6w,786267,3447,3447,0
1249,2,,江西省教育厅,2,3605,新余市,1276600,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,江西工程学院,36001,民办,36,江西,,,957,6000,[],5001,理工类,5518,5518,74.7w,747104,440,440,0
1250,2,https://answer.eol.cn/fillmess/index?id=1238&source=zsgk_app,黑龙江省,2,2301,哈尔滨市,1205300,0,,2,77004,38003,,2,2,1,1,2,2002,专科（高职）,黑龙江建筑职业技术学院,36000,公办,23,黑龙江,,,715,6001,[],5001,理工类,1.6w,15585,74.9w,749305,3195,3195,0
1251,2,,四川省教育厅,2,5107,绵阳市,1404500,510703,涪城区,2,0,38003,,2,2,1,1,2,2001,普通本科,绵阳城市学院,36001,民办,51,四川,,,2499,6000,[],5001,理工类,3435,3435,74.6w,745704,396,396,0
1252,2,,广西壮族自治区,2,4501,南宁市,1060700,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,广西艺术学院,36000,公办,45,广西,,,1374,6000,[],5009,艺术类,3481,3481,73.4w,733799,291,291,0
1253,2,,吉林省,2,2201,长春市,1182300,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,长春医学高等专科学校,36000,公办,22,吉林,,,1607,6001,[],5003,医药类,5065,5065,73.1w,731061,623,623,0
1254,2,,浙江省教育厅,2,3304,嘉兴市,1329400,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,浙江财经大学东方学院,36001,民办,33,浙江,,,2396,6000,[],5006,财经类,1w,10353,78.6w,786312,2133,2133,0
1255,2,,浙江省,2,3301,杭州市,1287000,0,,2,77002,38003,,2,2,1,1,2,2002,专科（高职）,浙江金融职业学院,36000,公办,33,浙江,,,1357,6001,[],5006,财经类,8634,8634,74.6w,746001,1700,1700,0
1256,2,https://answer.eol.cn/fillmess/index?id=2271&source=zsgk_app,湖南省,2,4301,长沙市,1240100,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,湖南商务职业技术学院,36000,公办,43,湖南,,,2001,6001,[],5006,财经类,5232,5232,73w,729692,486,486,0
1257,2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,四川省,2,5101,成都市,1408600,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,四川文化产业职业学院,36000,公办,51,四川,,,1278,6001,[],5000,综合类,9852,9852,75.4w,754399,768,768,0
1258,2,,山东省,2,3706,烟台市,1239600,0,,2,77005,38003,,2,2,1,1,2,2002,专科（高职）,烟台职业学院,36000,公办,37,山东,,,2104,6001,[],5000,综合类,1.5w,14671,73.5w,734622,3228,3228,0
1259,2,https://answer.eol.cn/fillmess/index?id=1149&source=zsgk_app,广东省,2,4401,广州市,1295900,0,,2,77006,38003,,2,2,1,1,2,2002,专科（高职）,广东工贸职业技术学院,36000,公办,44,广东,,,613,6001,[],5001,理工类,2.3w,22833,78.5w,784677,1428,1428,0
1260,2,https://answer.eol.cn/fillmess/index?id=1455&source=zsgk_app,广东省,2,4401,广州市,1296000,440106,天河区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,广东司法警官职业学院,36000,公办,44,广东,,,980,6001,[],5007,政法类,1.1w,11322,75.5w,755229,777,777,0
1261,2,https://answer.eol.cn/fillmess/index?id=2652&source=zsgk_app,江西省教育厅,2,3604,九江市,1343800,360482,共青城市,2,0,38003,,2,2,1,1,2,2001,普通本科,江西师范大学科学技术学院,36001,民办,36,江西,,,2429,6000,[],5000,综合类,1.6w,15933,80.6w,806269,390,390,0
1262,2,https://answer.eol.cn/fillmess/index?id=1309&source=zsgk_app,四川省,2,5116,广安市,1381400,511602,广安区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,广安职业技术学院,36000,公办,51,四川,,,792,6001,[],5000,综合类,5940,5940,72.6w,725885,333,333,0
1263,2,https://answer.eol.cn/fillmess/index?id=1193&source=zsgk_app,上海市,2,3101,上海市,1249900,310120,奉贤区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,上海电子信息职业技术学院,36000,公办,31,上海,,,666,6001,[],5001,理工类,2.3w,23178,76w,759535,4908,4908,0
1264,2,https://answer.eol.cn/fillmess/index?id=1603&source=zsgk_app,江苏省,2,3210,扬州市,1375400,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,扬州工业职业技术学院,36000,公办,32,江苏,,,1155,6001,[],5001,理工类,1.3w,13383,72.5w,725448,4686,4686,0
1265,2,https://answer.eol.cn/fillmess/index?id=2657&source=zsgk_app,江西省教育厅,2,3604,九江市,1344100,360482,共青城市,2,0,38003,,2,2,1,1,2,2001,普通本科,江西财经大学现代经济管理学院,36001,民办,36,江西,,,2435,6000,[],5006,财经类,1.4w,13938,77.2w,772076,564,564,0
1266,2,,北京市,2,1101,北京市,1085300,110107,石景山区,2,77002,38003,,2,2,1,1,2,2002,专科（高职）,北京工业职业技术学院,36000,公办,11,北京,,,885,6001,[],5001,理工类,6920,6920,70.7w,707284,1293,1293,0
1267,2,https://answer.eol.cn/fillmess/index?id=2371&source=zsgk_app,山东省,2,3702,青岛市,1301000,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,山东外贸职业学院,36000,公办,37,山东,,,2113,6001,[],5006,财经类,7291,7291,70.4w,704331,1588,1588,0
1268,2,https://answer.eol.cn/fillmess/index?id=2290&source=zsgk_app,湖南省,2,4303,湘潭市,1304400,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,湖南城建职业技术学院,36000,公办,43,湖南,,,2022,6001,[],5001,理工类,4512,4512,70.7w,707385,486,486,0
1269,2,,江西省教育厅,2,3604,九江市,1342900,360482,共青城市,2,0,38003,,2,2,1,1,2,2001,普通本科,南昌大学科学技术学院,36001,民办,36,江西,,,2427,6000,[],5000,综合类,6175,6175,72.1w,720978,86,86,0
1270,2,https://answer.eol.cn/fillmess/index?id=1695&source=zsgk_app,吉林省教育厅,2,2203,四平市,1362200,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,吉林师范大学博达学院,36001,民办,22,吉林,,,1276,6000,[],5012,其他,4443,4443,71.3w,713279,519,519,0
1271,2,,河北省教育厅,2,1302,唐山市,1340800,130205,开平区,2,0,38003,,2,2,1,1,2,2001,普通本科,华北理工大学轻工学院,36001,民办,13,河北,,,2833,6000,[],5001,理工类,8057,8057,72.3w,722564,906,906,0
1272,2,https://answer.eol.cn/fillmess/index?id=1323&source=zsgk_app,湖北省,2,4209,孝感市,1205100,0,,2,77006,38003,,2,2,1,1,2,2002,专科（高职）,湖北职业技术学院,36000,公办,42,湖北,,,810,6001,[],5000,综合类,2.9w,28815,76w,760370,5928,5928,0
1273,2,,浙江省,2,3301,杭州市,1035500,330102,上城区,2,0,38000,双一流,2,2,1,1,2,2001,普通本科,中国美术学院,36000,公办,33,浙江,,,259,6000,[],5009,艺术类,4823,4823,70.1w,700850,943,943,0
1274,2,https://answer.eol.cn/fillmess/index?id=2656&source=zsgk_app,江西省教育厅,2,3604,九江市,1343300,360482,共青城市,2,0,38003,,2,2,1,1,2,2001,普通本科,南昌航空大学科技学院,36001,民办,36,江西,,,2433,6000,[],5001,理工类,1.6w,16473,77.3w,772913,597,597,0
1275,2,https://answer.eol.cn/fillmess/index?id=1922&source=zsgk_app,吉林省,2,2202,吉林市,1405200,0,,2,77006,38003,,2,2,1,1,2,2002,专科（高职）,吉林铁道职业技术学院,36000,公办,22,吉林,,,1618,6001,[],5001,理工类,9243,9243,71.4w,713696,516,516,0
1276,2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,广西壮族自治区教育厅,2,4501,南宁市,1364000,450107,西乡塘区,2,0,38003,,2,2,1,1,2,2001,普通本科,广西民族大学相思湖学院,36001,民办,45,广西,,,2370,6000,[],5010,民族类,1.2w,11919,75.3w,753176,426,426,0
1277,2,https://answer.eol.cn/fillmess/index?id=2676&source=zsgk_app,湖北省教育厅,2,4228,恩施土家族苗族自治州,1325000,422801,恩施市,2,0,38003,,2,2,1,1,2,2001,普通本科,湖北恩施学院,36001,民办,42,湖北,,,2461,6000,[],5000,综合类,1.8w,18012,78.3w,782749,759,759,0
1278,2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,江苏省,2,3201,南京市,1425500,320111,浦口区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,江苏卫生健康职业学院,36000,公办,32,江苏,,,2221,6001,[],5003,医药类,1.7w,16584,73.3w,732949,2052,2052,0
1279,2,https://answer.eol.cn/fillmess/index?id=2510&source=zsgk_app,贵州省,2,5201,贵阳市,1222200,0,,2,77003,38003,,2,2,1,1,2,2002,专科（高职）,贵州交通职业技术学院,36000,公办,52,贵州,,,2267,6001,[],5001,理工类,2628,2628,71.2w,711648,570,570,0
1280,2,https://answer.eol.cn/question/index?id=1191&source=zsgk_app,上海市,2,3101,上海市,1249500,310120,奉贤区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,上海城建职业学院,36000,公办,31,上海,,,663,6001,[],5000,综合类,2.1w,20859,72.8w,728179,4494,4494,0
1281,2,https://answer.eol.cn/fillmess/index?id=2215&source=zsgk_app,河南省,2,4101,郑州市,1379200,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,郑州职业技术学院,36000,公办,41,河南,,,1939,6001,[],5001,理工类,1.2w,11678,69.9w,698953,252,252,0
1282,2,,广东省,2,4412,肇庆市,1381000,441202,端州区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,肇庆医学高等专科学校,36000,公办,44,广东,,,968,6001,[],5003,医药类,5703,5703,69.5w,695245,540,540,0
1283,2,,河北省,2,1301,石家庄市,1307200,130108,裕华区,2,77006,38003,,2,2,1,1,2,2002,专科（高职）,河北化工医药职业技术学院,36000,公办,13,河北,,,693,6001,[],5001,理工类,7501,7501,69w,689892,1800,1800,0
1284,2,,河南省,2,4102,开封市,1205800,0,,2,77001,38003,,2,2,1,1,2,2002,专科（高职）,黄河水利职业技术学院,36000,公办,41,河南,,,1924,6001,[],5001,理工类,1.9w,19366,72.1w,720683,914,914,0
1285,2,,北京市,2,1101,北京市,1256100,110112,通州区,2,77003,38003,,2,2,1,1,2,2002,专科（高职）,北京财贸职业学院,36000,公办,11,北京,,,899,6001,[],5006,财经类,5093,5093,68.5w,685485,1150,1150,0
1286,2,https://answer.eol.cn/fillmess/index?id=2289&source=zsgk_app,湖南省,2,4302,株洲市,1304300,0,,2,77005,38003,,2,2,1,1,2,2002,专科（高职）,湖南化工职业技术学院,36000,公办,43,湖南,,,2021,6001,[],5001,理工类,5562,5562,69.6w,695727,378,378,0
1287,2,https://answer.eol.cn/fillmess/index?id=1195&source=zsgk_app,上海市教委,2,3101,上海市,1085100,310112,闵行区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,上海东海职业技术学院,36001,民办,31,上海,,,669,6001,[],5000,综合类,1.1w,10896,69.8w,697732,3654,3654,0
1288,2,https://answer.eol.cn/fillmess/index?id=3152&source=zsgk_app,安徽省,2,3401,合肥市,1441800,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,安徽粮食工程职业学院,36000,公办,34,安徽,,,3065,6001,[],5000,综合类,3933,3933,68.4w,683754,60,60,0
1289,2,https://answer.eol.cn/fillmess/index?id=2593&source=zsgk_app,甘肃省教育厅,2,6201,兰州市,1351500,620103,七里河区,2,0,38003,,2,2,1,1,2,2001,普通本科,兰州信息科技学院,36001,民办,62,甘肃,,,2361,6000,[],5001,理工类,2925,2925,68.7w,687131,223,223,0
1290,2,,教育部,2,1101,北京市,1004500,110102,西城区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,中央音乐学院,36000,公办,11,北京,,,40,6000,[],5009,艺术类,2505,2505,67.6w,675783,334,334,0
1291,2,,天津市,2,1201,天津市,1278800,120112,津南区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,天津商务职业学院,36000,公办,12,天津,,,855,6001,[],5006,财经类,6894,6894,67.5w,674905,1437,1437,0
1292,2,https://answer.eol.cn/fillmess/index?id=2149&source=zsgk_app,福建省,2,3508,龙岩市,1131500,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,闽西职业技术学院,36000,公办,35,福建,,,1866,6001,[],5000,综合类,4416,4416,67.3w,672892,312,312,0
1293,2,,广西壮族自治区,2,4501,南宁市,1135500,0,,2,77003,38003,,2,2,1,1,2,2002,专科（高职）,南宁职业技术学院,36000,公办,45,广西,,,1736,6001,[],5000,综合类,4752,4752,68.5w,685068,54,54,0
1294,2,,湖北省教育厅,2,4210,荆州市,1324500,421003,荆州区,2,0,38003,,2,2,1,1,2,2001,普通本科,荆州学院,36001,民办,42,湖北,,,1973,6000,[],5001,理工类,7584,7584,68.6w,685770,537,537,0
1295,2,,广西壮族自治区教育厅,2,4503,桂林市,1364400,450305,七星区,2,0,38003,,2,2,1,1,2,2001,普通本科,桂林信息科技学院,36001,民办,45,广西,,,2367,6000,[],5001,理工类,5170,5170,68.4w,684259,436,436,0
1296,2,https://answer.eol.cn/fillmess/index?id=2126&source=zsgk_app,安徽省,2,3401,合肥市,1384500,340122,肥东县,2,0,38003,,2,2,1,1,2,2002,专科（高职）,安徽财贸职业学院,36000,公办,34,安徽,,,1838,6001,[],5006,财经类,1.2w,11946,68.3w,682572,408,408,0
1297,2,https://answer.eol.cn/question/index?id=3446&source=zsgk_app,安徽省教育厅,2,3402,芜湖市,1361300,340271,芜湖经济技术开发区,2,0,38003,,2,2,1,1,2,2001,普通本科,安徽信息工程学院,36001,民办,34,安徽,,,2413,6000,[],5001,理工类,1.7w,16629,71.8w,718252,417,417,0
1298,2,,江苏省,2,3201,南京市,1267900,320115,江宁区,2,77005,38003,,2,2,1,1,2,2002,专科（高职）,江苏海事职业技术学院,36000,公办,32,江苏,,,1436,6001,[],5000,综合类,9748,9748,68w,680038,1542,1542,0
1299,2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,广东省教育厅,2,4401,广州市,1274900,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,广东岭南职业技术学院,36001,民办,44,广东,,,995,6001,[],5000,综合类,9126,9126,68.3w,683065,1176,1176,0
1300,2,https://answer.eol.cn/fillmess/index?id=1833&source=zsgk_app,重庆市,2,5001,重庆市,1396700,500117,合川区,2,77005,38003,,2,2,1,1,2,2002,专科（高职）,重庆工商职业学院,36000,公办,50,重庆,,,1496,6001,[],5000,综合类,1.6w,16497,72.1w,720825,279,279,0
1301,2,https://answer.eol.cn/fillmess/index?id=1448&source=zsgk_app,广东省,2,4406,佛山市,1232700,440607,三水区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,佛山职业技术学院,36000,公办,44,广东,,,971,6001,[],5000,综合类,1w,10437,67.1w,670662,861,861,0
1302,2,,江苏省教育厅,2,3206,南通市,1399300,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,南通大学杏林学院,36001,民办,32,江苏,,,2555,6000,[],5000,综合类,6148,6148,67.9w,678954,1038,1038,0
1303,2,,广西壮族自治区教育厅,2,4503,桂林市,1364100,450311,雁山区,2,0,38003,,2,2,1,1,2,2001,普通本科,桂林学院,36001,民办,45,广西,,,2366,6000,[],5000,综合类,6950,6950,68.1w,681091,116,116,0
1304,2,https://answer.eol.cn/fillmess/index?id=2221&source=zsgk_app,湖北省,2,4201,武汉市,1205200,0,,2,77003,38003,,2,2,1,1,2,2002,专科（高职）,武汉船舶职业技术学院,36000,公办,42,湖北,,,1947,6001,[],5001,理工类,2w,19593,72.2w,721810,3042,3042,0
1305,2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,江苏省,2,3204,常州市,1280700,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,常州纺织服装职业技术学院,36000,公办,32,江苏,,,1121,6001,[],5001,理工类,6438,6438,65.8w,657659,2388,2388,0
1306,2,,天津市,2,1201,天津市,1272000,120112,津南区,2,77004,38003,,2,2,1,1,2,2002,专科（高职）,天津电子信息职业技术学院,36000,公办,12,天津,,,836,6001,[],5001,理工类,9565,9565,66.5w,664889,1860,1860,0
1307,2,https://answer.eol.cn/fillmess/index?id=3420&source=zsgk_app,重庆市,2,5001,重庆市,1275800,500106,沙坪坝区,2,77004,38003,,2,2,1,1,2,2002,专科（高职）,重庆城市管理职业学院,36000,公办,50,重庆,,,2080,6001,[],5000,综合类,1.2w,12219,71.8w,717515,813,813,0
1308,2,,湖南省,2,4304,衡阳市,1394100,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,湖南高速铁路职业技术学院,36000,公办,43,湖南,,,2034,6001,[],5001,理工类,4323,4323,65.8w,657932,563,563,0
1309,2,https://answer.eol.cn/fillmess/index?id=2430&source=zsgk_app,云南省,2,5301,昆明市,1375800,530103,盘龙区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,云南林业职业技术学院,36000,公办,53,云南,,,2179,6001,[],5002,农林类,2226,2226,66.6w,666198,510,510,0
1310,2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,湖北省,2,4205,宜昌市,1297900,420502,西陵区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,湖北三峡职业技术学院,36000,公办,42,湖北,,,1056,6001,[],5001,理工类,1.9w,19446,69.6w,696133,3897,3897,0
1311,2,https://answer.eol.cn/fillmess/index?id=1780&source=zsgk_app,河南省,2,4112,三门峡市,1084200,411202,湖滨区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,三门峡职业技术学院,36000,公办,41,河南,,,1410,6001,[],5001,理工类,8168,8168,65.6w,656110,196,196,0
1312,2,https://answer.eol.cn/question/index?id=2635&source=zsgk_app,安徽省教育厅,2,3401,合肥市,1361800,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,安徽医科大学临床医学院,36001,民办,34,安徽,,,2408,6000,[],5003,医药类,1.1w,11298,69.5w,695065,399,399,0
1313,2,,江苏省教育厅,2,3212,泰州市,1399200,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,常州大学怀德学院,36001,民办,32,江苏,,,1553,6000,[],5001,理工类,5505,5505,66.4w,664376,562,562,0
1314,2,https://answer.eol.cn/question/index?id=2807&source=zsgk_app,宁夏回族自治区教育厅,2,6401,银川市,1420000,640105,西夏区,2,0,38003,,2,2,1,1,2,2001,普通本科,银川科技学院,36001,民办,64,宁夏,,,2615,6000,[],5001,理工类,9342,9342,69.1w,690699,1083,1083,0
1315,2,https://answer.eol.cn/fillmess/index?id=1355&source=zsgk_app,天津市,2,1201,天津市,1386300,120105,河北区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,天津铁道职业技术学院,36000,公办,12,天津,,,859,6001,[],5001,理工类,8899,8899,65.7w,657222,1503,1503,0
1316,2,,江苏省教育厅,2,3207,连云港市,1398000,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,南京医科大学康达学院,36001,民办,32,江苏,,,2546,6000,[],5003,医药类,6294,6294,66.6w,666045,1104,1104,0
1317,2,,广东省,2,4401,广州市,1086200,440117,从化区,2,77005,38003,,2,2,1,1,2,2002,专科（高职）,广东水利电力职业技术学院,36000,公办,44,广东,,,620,6001,[],5001,理工类,7893,7893,66w,659862,492,492,0
1318,2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,四川省,2,5101,成都市,1381200,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,四川商务职业学院,36000,公办,51,四川,,,2085,6001,[],5006,财经类,6492,6492,66.6w,665509,75,75,0
1319,2,https://answer.eol.cn/fillmess/index?id=2273&source=zsgk_app,湖南省,2,4301,长沙市,1242500,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,湖南工程职业技术学院,36000,公办,43,湖南,,,2003,6001,[],5001,理工类,5766,5766,65.6w,655506,84,84,0
1320,2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,山东省,2,3705,东营市,1244000,370503,河口区,2,77006,38003,,2,2,1,1,2,2002,专科（高职）,东营职业学院,36000,公办,37,山东,,,2105,6001,[],5001,理工类,2.3w,23064,67.1w,671100,6264,6264,0
1321,2,,湖北省教育厅,2,4201,武汉市,1323700,420116,黄陂区,2,0,38003,,2,2,1,1,2,2001,普通本科,武汉文理学院,36001,民办,42,湖北,,,2459,6000,[],5000,综合类,6688,6688,66.9w,668690,599,599,0
1322,2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,福建省教育厅,2,3501,福州市,1404600,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,福建农林大学金山学院,36001,民办,35,福建,,,1894,6000,[],5000,综合类,1.8w,18372,68w,680095,324,324,0
1323,2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,河北省,2,1309,沧州市,1377900,130903,运河区,2,77006,38003,,2,2,1,1,2,2002,专科（高职）,沧州医学高等专科学校,36000,公办,13,河北,,,652,6001,[],5003,医药类,2.8w,28089,69.7w,697114,6063,6063,0
1324,2,https://answer.eol.cn/fillmess/index?id=2361&source=zsgk_app,山东省,2,3707,潍坊市,1239100,370772,潍坊滨海经济技术开发区,2,77005,38003,,2,2,1,1,2,2002,专科（高职）,潍坊职业学院,36000,公办,37,山东,,,2103,6001,[],5000,综合类,4.2w,41532,69.3w,692685,9645,9645,0
1325,2,https://answer.eol.cn/fillmess/index?id=3102&source=zsgk_app,山东省,2,3707,潍坊市,1434700,370703,寒亭区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,潍坊护理职业学院,36000,公办,37,山东,,,2961,6001,[],5003,医药类,8084,8084,63.9w,639406,1682,1682,0
1326,2,https://answer.eol.cn/fillmess/index?id=1851&source=zsgk_app,重庆市教委,2,5001,重庆市,1423800,500116,江津区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,重庆能源职业学院,36001,民办,50,重庆,,,1523,6001,[],5001,理工类,3123,3123,64.3w,642657,282,282,0
1327,2,https://answer.eol.cn/fillmess/index?id=1783&source=zsgk_app,湖北省,2,4201,武汉市,1273800,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,武汉工程职业技术学院,36000,公办,42,湖北,,,1413,6001,[],5000,综合类,1.3w,13398,66.5w,665286,1533,1533,0
1328,2,,广西壮族自治区教育厅,2,4501,南宁市,1154900,450102,兴宁区,2,0,38003,,2,2,1,1,2,2001,普通本科,南宁学院,36001,民办,45,广西,,,1762,6000,[],5001,理工类,5344,5344,65.6w,656460,47,47,0
